,areacode,sex,code,icd,by,type,rate,order,age
1203,520000,男性,104,C16,胃,incidence,1.6,4,25
1204,520000,男性,105,C18-C21,结直肠肛门,incidence,2.17,5,25
1205,520000,男性,106,C22,肝脏,incidence,2.45,6,25
1206,520000,男性,107,C23-C24,胆囊及其他,incidence,0.28,7,25
1207,520000,男性,108,C25,胰腺,incidence,0.09,8,25
1208,520000,男性,109,"C10.1,C32",喉,incidence,0.19,9,25
1209,520000,男性,110,C33-C34,气管、支气管、肺,incidence,3.39,10,25
1210,520000,男性,111,C40-C41,骨,incidence,0.94,11,25
1211,520000,男性,116,C61,前列腺,incidence,0.09,16,25
1212,520000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.22,17,25
1213,520000,男性,118,C67,膀胱,incidence,0.38,18,25
1214,520000,男性,119,C70-C72,脑及中枢神经系统,incidence,2.26,19,25
1215,520000,男性,120,C73,甲状腺,incidence,3.67,20,25
1216,520000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.04,21,25
1217,520000,男性,122,C91-C95,白血病,incidence,3.11,22,25
1218,520000,女性,62,ALL,合计,incidence,51.93,0,25
1219,520000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.3,1,25
1220,520000,女性,102,C11,鼻咽,incidence,0.61,2,25
1221,520000,女性,103,C15,食管,incidence,1.11,3,25
1222,520000,女性,104,C16,胃,incidence,2.23,4,25
1223,520000,女性,105,C18-C21,结直肠肛门,incidence,1.72,5,25
1224,520000,女性,106,C22,肝脏,incidence,1.32,6,25
1225,520000,女性,107,C23-C24,胆囊及其他,incidence,0.2,7,25
1226,520000,女性,108,C25,胰腺,incidence,0.3,8,25
1227,520000,女性,109,"C10.1,C32",喉,incidence,0,9,25
1228,520000,女性,110,C33-C34,气管、支气管、肺,incidence,1.72,10,25
1229,520000,女性,111,C40-C41,骨,incidence,1.11,11,25
1230,520000,女性,112,C50,乳房,incidence,10.32,12,25
1231,520000,女性,113,C53,子宫颈,incidence,5.57,13,25
1232,520000,女性,114,C54,子宫体,incidence,1.11,14,25
1233,520000,女性,115,C56,卵巢,incidence,3.34,15,25
1234,520000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.4,17,25
1235,520000,女性,118,C67,膀胱,incidence,0.1,18,25
1236,520000,女性,119,C70-C72,脑及中枢神经系统,incidence,2.02,19,25
1237,520000,女性,120,C73,甲状腺,incidence,11.34,20,25
1238,520000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.71,21,25
1239,520000,女性,122,C91-C95,白血病,incidence,2.13,22,25
1240,500000,合计,62,ALL,合计,incidence,56.4,0,30
1241,500000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.19,1,30
1242,500000,合计,102,C11,鼻咽,incidence,0.32,2,30
1243,500000,合计,103,C15,食管,incidence,0.83,3,30
1244,500000,合计,104,C16,胃,incidence,2.37,4,30
1245,500000,合计,105,C18-C21,结直肠肛门,incidence,3.36,5,30
1246,500000,合计,106,C22,肝脏,incidence,4,6,30
1247,500000,合计,107,C23-C24,胆囊及其他,incidence,0.04,7,30
1248,500000,合计,108,C25,胰腺,incidence,0.47,8,30
1249,500000,合计,109,"C10.1,C32",喉,incidence,0.08,9,30
1250,500000,合计,110,C33-C34,气管、支气管、肺,incidence,3.36,10,30
1251,500000,合计,111,C40-C41,骨,incidence,0.83,11,30
1252,500000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.19,17,30
1253,500000,合计,118,C67,膀胱,incidence,0.32,18,30
1254,500000,合计,119,C70-C72,脑及中枢神经系统,incidence,2.33,19,30
1255,500000,合计,120,C73,甲状腺,incidence,11.28,20,30
1256,500000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.15,21,30
1257,500000,合计,122,C91-C95,白血病,incidence,2.33,22,30
1258,500000,男性,62,ALL,合计,incidence,39.26,0,30
1259,500000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.39,1,30
1260,500000,男性,102,C11,鼻咽,incidence,0.23,2,30
1261,500000,男性,103,C15,食管,incidence,0.93,3,30
1262,500000,男性,104,C16,胃,incidence,2.32,4,30
1263,500000,男性,105,C18-C21,结直肠肛门,incidence,3.72,5,30
1264,500000,男性,106,C22,肝脏,incidence,5.88,6,30
1265,500000,男性,107,C23-C24,胆囊及其他,incidence,0.08,7,30
1266,500000,男性,108,C25,胰腺,incidence,0.54,8,30
1267,500000,男性,109,"C10.1,C32",喉,incidence,0,9,30
1268,500000,男性,110,C33-C34,气管、支气管、肺,incidence,4.1,10,30
1269,500000,男性,111,C40-C41,骨,incidence,0.93,11,30
1270,500000,男性,116,C61,前列腺,incidence,0.15,16,30
1271,500000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.47,17,30
1272,500000,男性,118,C67,膀胱,incidence,0.54,18,30
1273,500000,男性,119,C70-C72,脑及中枢神经系统,incidence,2.32,19,30
1274,500000,男性,120,C73,甲状腺,incidence,6.5,20,30
1275,500000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.24,21,30
1276,500000,男性,122,C91-C95,白血病,incidence,2.79,22,30
1277,500000,女性,62,ALL,合计,incidence,74.31,0,30
1278,500000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.97,1,30
1279,500000,女性,102,C11,鼻咽,incidence,0.4,2,30
1280,500000,女性,103,C15,食管,incidence,0.73,3,30
1281,500000,女性,104,C16,胃,incidence,2.43,4,30
1282,500000,女性,105,C18-C21,结直肠肛门,incidence,3,5,30
1283,500000,女性,106,C22,肝脏,incidence,2.02,6,30
1284,500000,女性,107,C23-C24,胆囊及其他,incidence,0,7,30
1285,500000,女性,108,C25,胰腺,incidence,0.4,8,30
1286,500000,女性,109,"C10.1,C32",喉,incidence,0.16,9,30
1287,500000,女性,110,C33-C34,气管、支气管、肺,incidence,2.59,10,30
1288,500000,女性,111,C40-C41,骨,incidence,0.73,11,30
1289,500000,女性,112,C50,乳房,incidence,17.57,12,30
1290,500000,女性,113,C53,子宫颈,incidence,10.36,13,30
1291,500000,女性,114,C54,子宫体,incidence,1.86,14,30
1292,500000,女性,115,C56,卵巢,incidence,3.32,15,30
1293,500000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.89,17,30
1294,500000,女性,118,C67,膀胱,incidence,0.08,18,30
1295,500000,女性,119,C70-C72,脑及中枢神经系统,incidence,2.35,19,30
1296,500000,女性,120,C73,甲状腺,incidence,16.27,20,30
1297,500000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.05,21,30
1298,500000,女性,122,C91-C95,白血病,incidence,1.86,22,30
1299,510000,合计,62,ALL,合计,incidence,61.64,0,30
1300,510000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.01,1,30
1301,510000,合计,102,C11,鼻咽,incidence,0.14,2,30
1302,510000,合计,103,C15,食管,incidence,0.29,3,30
1303,510000,合计,104,C16,胃,incidence,2.3,4,30
1304,510000,合计,105,C18-C21,结直肠肛门,incidence,2.73,5,30
1305,510000,合计,106,C22,肝脏,incidence,3.74,6,30
1306,510000,合计,107,C23-C24,胆囊及其他,incidence,0,7,30
1307,510000,合计,108,C25,胰腺,incidence,0.29,8,30
1308,510000,合计,109,"C10.1,C32",喉,incidence,0.14,9,30
1309,510000,合计,110,C33-C34,气管、支气管、肺,incidence,2.3,10,30
1310,510000,合计,111,C40-C41,骨,incidence,0.72,11,30
1311,510000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.29,17,30
1312,510000,合计,118,C67,膀胱,incidence,0.29,18,30
1313,510000,合计,119,C70-C72,脑及中枢神经系统,incidence,1.72,19,30
1314,510000,合计,120,C73,甲状腺,incidence,23.56,20,30
1315,510000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.58,21,30
1316,510000,合计,122,C91-C95,白血病,incidence,1.58,22,30
1317,510000,男性,62,ALL,合计,incidence,43,0,30
1318,510000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.45,1,30
1319,510000,男性,102,C11,鼻咽,incidence,0,2,30
1320,510000,男性,103,C15,食管,incidence,0.29,3,30
1321,510000,男性,104,C16,胃,incidence,2.62,4,30
1322,510000,男性,105,C18-C21,结直肠肛门,incidence,3.2,5,30
1323,510000,男性,106,C22,肝脏,incidence,6.39,6,30
1324,510000,男性,107,C23-C24,胆囊及其他,incidence,0,7,30
1325,510000,男性,108,C25,胰腺,incidence,0.58,8,30
1326,510000,男性,109,"C10.1,C32",喉,incidence,0,9,30
1327,510000,男性,110,C33-C34,气管、支气管、肺,incidence,2.91,10,30
1328,510000,男性,111,C40-C41,骨,incidence,0.87,11,30
1329,510000,男性,116,C61,前列腺,incidence,0.29,16,30
1330,510000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,2.03,17,30
1331,510000,男性,118,C67,膀胱,incidence,0.58,18,30
1332,510000,男性,119,C70-C72,脑及中枢神经系统,incidence,1.45,19,30
1333,510000,男性,120,C73,甲状腺,incidence,14.82,20,30
1334,510000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.45,21,30
1335,510000,男性,122,C91-C95,白血病,incidence,2.03,22,30
1336,510000,女性,62,ALL,合计,incidence,79.86,0,30
1337,510000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.57,1,30
1338,510000,女性,102,C11,鼻咽,incidence,0.28,2,30
1339,510000,女性,103,C15,食管,incidence,0.28,3,30
1340,510000,女性,104,C16,胃,incidence,1.99,4,30
1341,510000,女性,105,C18-C21,结直肠肛门,incidence,2.27,5,30
1342,510000,女性,106,C22,肝脏,incidence,1.14,6,30
1343,510000,女性,107,C23-C24,胆囊及其他,incidence,0,7,30
1344,510000,女性,108,C25,胰腺,incidence,0,8,30
1345,510000,女性,109,"C10.1,C32",喉,incidence,0.28,9,30
1346,510000,女性,110,C33-C34,气管、支气管、肺,incidence,1.71,10,30
1347,510000,女性,111,C40-C41,骨,incidence,0.57,11,30
1348,510000,女性,112,C50,乳房,incidence,16.48,12,30
1349,510000,女性,113,C53,子宫颈,incidence,8.24,13,30
1350,510000,女性,114,C54,子宫体,incidence,1.99,14,30
1351,510000,女性,115,C56,卵巢,incidence,1.71,15,30
1352,510000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.57,17,30
1353,510000,女性,118,C67,膀胱,incidence,0,18,30
1354,510000,女性,119,C70-C72,脑及中枢神经系统,incidence,1.99,19,30
1355,510000,女性,120,C73,甲状腺,incidence,32.12,20,30
1356,510000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.71,21,30
1357,510000,女性,122,C91-C95,白血病,incidence,1.14,22,30
1358,520000,合计,62,ALL,合计,incidence,54.4,0,30
1359,520000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.26,1,30
1360,520000,合计,102,C11,鼻咽,incidence,0.38,2,30
1361,520000,合计,103,C15,食管,incidence,1.04,3,30
1362,520000,合计,104,C16,胃,incidence,2.4,4,30
1363,520000,合计,105,C18-C21,结直肠肛门,incidence,3.6,5,30
1364,520000,合计,106,C22,肝脏,incidence,4.1,6,30
1365,520000,合计,107,C23-C24,胆囊及其他,incidence,0.05,7,30
1366,520000,合计,108,C25,胰腺,incidence,0.55,8,30
1367,520000,合计,109,"C10.1,C32",喉,incidence,0.05,9,30
1368,520000,合计,110,C33-C34,气管、支气管、肺,incidence,3.77,10,30
1369,520000,合计,111,C40-C41,骨,incidence,0.87,11,30
1370,520000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.15,17,30
1371,520000,合计,118,C67,膀胱,incidence,0.33,18,30
1372,520000,合计,119,C70-C72,脑及中枢神经系统,incidence,2.57,19,30
1373,520000,合计,120,C73,甲状腺,incidence,6.61,20,30
1374,520000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.98,21,30
1375,520000,合计,122,C91-C95,白血病,incidence,2.62,22,30
1376,520000,男性,62,ALL,合计,incidence,37.9,0,30
1377,520000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.37,1,30
1378,520000,男性,102,C11,鼻咽,incidence,0.32,2,30
1379,520000,男性,103,C15,食管,incidence,1.16,3,30
1380,520000,男性,104,C16,胃,incidence,2.22,4,30
1381,520000,男性,105,C18-C21,结直肠肛门,incidence,3.91,5,30
1382,520000,男性,106,C22,肝脏,incidence,5.7,6,30
1383,520000,男性,107,C23-C24,胆囊及其他,incidence,0.11,7,30
1384,520000,男性,108,C25,胰腺,incidence,0.53,8,30
1385,520000,男性,109,"C10.1,C32",喉,incidence,0,9,30
1386,520000,男性,110,C33-C34,气管、支气管、肺,incidence,4.54,10,30
1387,520000,男性,111,C40-C41,骨,incidence,0.95,11,30
1388,520000,男性,116,C61,前列腺,incidence,0.11,16,30
1389,520000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.27,17,30
1390,520000,男性,118,C67,膀胱,incidence,0.53,18,30
1391,520000,男性,119,C70-C72,脑及中枢神经系统,incidence,2.64,19,30
1392,520000,男性,120,C73,甲状腺,incidence,3.48,20,30
1393,520000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.16,21,30
1394,520000,男性,122,C91-C95,白血病,incidence,3.06,22,30
1395,520000,女性,62,ALL,合计,incidence,72.1,0,30
1396,520000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.13,1,30
1397,520000,女性,102,C11,鼻咽,incidence,0.45,2,30
1398,520000,女性,103,C15,食管,incidence,0.91,3,30
1399,520000,女性,104,C16,胃,incidence,2.6,4,30
1400,520000,女性,105,C18-C21,结直肠肛门,incidence,3.28,5,30
1401,520000,女性,106,C22,肝脏,incidence,2.38,6,30
1402,520000,女性,107,C23-C24,胆囊及其他,incidence,0,7,30
1403,520000,女性,108,C25,胰腺,incidence,0.57,8,30
1404,520000,女性,109,"C10.1,C32",喉,incidence,0.11,9,30
1405,520000,女性,110,C33-C34,气管、支气管、肺,incidence,2.94,10,30
1406,520000,女性,111,C40-C41,骨,incidence,0.79,11,30
1407,520000,女性,112,C50,乳房,incidence,18,12,30
1408,520000,女性,113,C53,子宫颈,incidence,11.21,13,30
1409,520000,女性,114,C54,子宫体,incidence,1.81,14,30
1410,520000,女性,115,C56,卵巢,incidence,3.96,15,30
1411,520000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.02,17,30
1412,520000,女性,118,C67,膀胱,incidence,0.11,18,30
1413,520000,女性,119,C70-C72,脑及中枢神经系统,incidence,2.49,19,30
1414,520000,女性,120,C73,甲状腺,incidence,9.96,20,30
1415,520000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,0.79,21,30
1416,520000,女性,122,C91-C95,白血病,incidence,2.15,22,30
1417,500000,合计,62,ALL,合计,incidence,85.7,0,35
1418,500000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.13,1,35
1419,500000,合计,102,C11,鼻咽,incidence,0.6,2,35
1420,500000,合计,103,C15,食管,incidence,1.37,3,35
1421,500000,合计,104,C16,胃,incidence,3.54,4,35
1422,500000,合计,105,C18-C21,结直肠肛门,incidence,4.26,5,35
1423,500000,合计,106,C22,肝脏,incidence,7.03,6,35
1424,500000,合计,107,C23-C24,胆囊及其他,incidence,0.36,7,35
1425,500000,合计,108,C25,胰腺,incidence,0.76,8,35
1426,500000,合计,109,"C10.1,C32",喉,incidence,0.08,9,35
1427,500000,合计,110,C33-C34,气管、支气管、肺,incidence,5.31,10,35
1428,500000,合计,111,C40-C41,骨,incidence,0.84,11,35
1429,500000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.17,17,35
1430,500000,合计,118,C67,膀胱,incidence,0.92,18,35
1431,500000,合计,119,C70-C72,脑及中枢神经系统,incidence,2.69,19,35
1432,500000,合计,120,C73,甲状腺,incidence,15.48,20,35
1433,500000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.69,21,35
1434,500000,合计,122,C91-C95,白血病,incidence,2.49,22,35
1435,500000,男性,62,ALL,合计,incidence,56.42,0,35
1436,500000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,1.56,1,35
1437,500000,男性,102,C11,鼻咽,incidence,0.78,2,35
1438,500000,男性,103,C15,食管,incidence,1.41,3,35
1439,500000,男性,104,C16,胃,incidence,3.75,4,35
1440,500000,男性,105,C18-C21,结直肠肛门,incidence,5.39,5,35
1441,500000,男性,106,C22,肝脏,incidence,10.63,6,35
1442,500000,男性,107,C23-C24,胆囊及其他,incidence,0.55,7,35
1443,500000,男性,108,C25,胰腺,incidence,1.17,8,35
1444,500000,男性,109,"C10.1,C32",喉,incidence,0.08,9,35
1445,500000,男性,110,C33-C34,气管、支气管、肺,incidence,6.41,10,35
1446,500000,男性,111,C40-C41,骨,incidence,1.17,11,35
1447,500000,男性,116,C61,前列腺,incidence,0.08,16,35
1448,500000,男性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.41,17,35
1449,500000,男性,118,C67,膀胱,incidence,1.41,18,35
1450,500000,男性,119,C70-C72,脑及中枢神经系统,incidence,2.27,19,35
1451,500000,男性,120,C73,甲状腺,incidence,7.5,20,35
1452,500000,男性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.8,21,35
1453,500000,男性,122,C91-C95,白血病,incidence,2.81,22,35
1454,500000,女性,62,ALL,合计,incidence,116.71,0,35
1455,500000,女性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.66,1,35
1456,500000,女性,102,C11,鼻咽,incidence,0.41,2,35
1457,500000,女性,103,C15,食管,incidence,1.32,3,35
1458,500000,女性,104,C16,胃,incidence,3.31,4,35
1459,500000,女性,105,C18-C21,结直肠肛门,incidence,3.06,5,35
1460,500000,女性,106,C22,肝脏,incidence,3.23,6,35
1461,500000,女性,107,C23-C24,胆囊及其他,incidence,0.17,7,35
1462,500000,女性,108,C25,胰腺,incidence,0.33,8,35
1463,500000,女性,109,"C10.1,C32",喉,incidence,0.08,9,35
1464,500000,女性,110,C33-C34,气管、支气管、肺,incidence,4.14,10,35
1465,500000,女性,111,C40-C41,骨,incidence,0.5,11,35
1466,500000,女性,112,C50,乳房,incidence,32.53,12,35
1467,500000,女性,113,C53,子宫颈,incidence,19.53,13,35
1468,500000,女性,114,C54,子宫体,incidence,3.72,14,35
1469,500000,女性,115,C56,卵巢,incidence,3.72,15,35
1470,500000,女性,117,"C64-C66,C68",肾及泌尿系统不明,incidence,0.91,17,35
1471,500000,女性,118,C67,膀胱,incidence,0.41,18,35
1472,500000,女性,119,C70-C72,脑及中枢神经系统,incidence,3.15,19,35
1473,500000,女性,120,C73,甲状腺,incidence,23.92,20,35
1474,500000,女性,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,1.57,21,35
1475,500000,女性,122,C91-C95,白血病,incidence,2.15,22,35
1476,510000,合计,62,ALL,合计,incidence,93.5,0,35
1477,510000,合计,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.81,1,35
1478,510000,合计,102,C11,鼻咽,incidence,0.68,2,35
1479,510000,合计,103,C15,食管,incidence,0.68,3,35
1480,510000,合计,104,C16,胃,incidence,1.35,4,35
1481,510000,合计,105,C18-C21,结直肠肛门,incidence,4.19,5,35
1482,510000,合计,106,C22,肝脏,incidence,5.95,6,35
1483,510000,合计,107,C23-C24,胆囊及其他,incidence,0.54,7,35
1484,510000,合计,108,C25,胰腺,incidence,0.41,8,35
1485,510000,合计,109,"C10.1,C32",喉,incidence,0,9,35
1486,510000,合计,110,C33-C34,气管、支气管、肺,incidence,3.92,10,35
1487,510000,合计,111,C40-C41,骨,incidence,0.27,11,35
1488,510000,合计,117,"C64-C66,C68",肾及泌尿系统不明,incidence,1.08,17,35
1489,510000,合计,118,C67,膀胱,incidence,0.95,18,35
1490,510000,合计,119,C70-C72,脑及中枢神经系统,incidence,2.44,19,35
1491,510000,合计,120,C73,甲状腺,incidence,27.33,20,35
1492,510000,合计,121,"C81-C85,C88,C90,C96",恶性淋巴瘤,incidence,2.03,21,35
1493,510000,合计,122,C91-C95,白血病,incidence,2.98,22,35
1494,510000,男性,62,ALL,合计,incidence,58.02,0,35
1495,510000,男性,101,C00-C10;C12-C14,口腔和咽（除外鼻咽）,incidence,0.82,1,35
1496,510000,男性,102,C11,鼻咽,incidence,0.82,2,35
1497,510000,男性,103,C15,食管,incidence,0.55,3,35
1498,510000,男性,104,C16,胃,incidence,1.09,4,35
1499,510000,男性,105,C18-C21,结直肠肛门,incidence,5.2,5,35
1500,510000,男性,106,C22,肝脏,incidence,10.13,6,35
1501,510000,男性,107,C23-C24,胆囊及其他,incidence,0.82,7,35
1502,510000,男性,108,C25,胰腺,incidence,0.82,8,35
1503,510000,男性,109,"C10.1,C32",喉,incidence,0,9,35
1504,510000,男性,110,C33-C34,气管、支气管、肺,incidence,3.28,10,35
